Order_ID,Date,Month,City,Region,Category,Product_Name,Customer_Segment,Payment_Method,Quantity,Unit_Price,Revenue,Discount_%,Discount_Amount,Final_Revenue,COGS,Operating_Expenses,Gross_Profit,Net_Profit,Profit_Margin_%,Is_Returned
ORD-10326,2024-03-07,March 2024,Mumbai,West,Electronics,PS5 Controller,Loyal,UPI,2,14062.12,28124.24,10,2812.42,25311.82,19686.69,2883.1,8437.55,5554.45,19.75,No
ORD-10303,2024-01-05,January 2024,Hyderabad,South,Grocery,Tata Salt 1kg,New,Credit Card,1,1505.11,1505.11,0,0,1505.11,949.44,163.35,555.67,392.32,26.07,No
ORD-10913,2024-03-25,March 2024,Bangalore,South,Electronics,Canon Camera,New,Cash,4,79789.58,319158.32,5,15957.92,303200.4,241107.45,23469.4,78050.87,54581.47,17.1,No
ORD-10943,2024-01-28,January 2024,Mumbai,West,Home & Kitchen,Bed Sheet Set,New,Cash,2,12521.93,25043.86,5,1252.19,23791.67,15552.21,1320.23,9491.65,8171.42,32.63,No
ORD-10737,2024-03-31,March 2024,Hyderabad,South,Electronics,Canon Camera,New,UPI,2,14674.29,29348.58,0,0,29348.58,22446,3387.13,6902.58,3515.45,11.98,No
ORD-10768,2024-01-21,January 2024,Delhi,North,Grocery,Almonds 500g,Regular,Cash,4,64.24,256.96,0,0,256.96,177.54,14.84,79.42,64.58,25.13,No
ORD-10089,2024-03-04,March 2024,Mumbai,West,Electronics,OnePlus Nord,Premium,EMI,1,75642.52,75642.52,10,7564.25,68078.27,54868.39,7332.33,20774.13,13441.8,17.77,No
ORD-10396,2024-03-20,March 2024,Hyderabad,South,Grocery,Honey 1kg,Loyal,UPI,1,510.08,510.08,0,0,510.08,318.78,44.61,191.3,146.69,28.76,No
ORD-10463,2024-01-19,January 2024,Bangalore,South,Sports,Football Nike,Regular,Credit Card,1,2900.61,2900.61,5,145.03,2755.58,1760.87,254.79,1139.74,884.95,30.51,No
ORD-10424,2024-01-30,January 2024,Delhi,North,Grocery,Basmati Rice 5kg,New,EMI,3,1906.45,5719.35,15,857.9,4861.45,3610.27,307.8,2109.08,1801.28,31.49,No
ORD-10406,2024-02-16,February 2024,Hyderabad,South,Electronics,PS5 Controller,Regular,EMI,4,62893.59,251574.36,10,25157.44,226416.92,186661.5,18990.16,64912.86,45922.7,18.25,No
ORD-10221,2024-03-13,March 2024,Hyderabad,South,Sports,Yoga Mat,New,EMI,1,8761.63,8761.63,0,0,8761.63,4951.83,1045.81,3809.8,2763.99,31.55,No
ORD-10146,2024-03-20,March 2024,Mumbai,West,Home & Kitchen,Wall Clock,Regular,Debit Card,1,16226.73,16226.73,0,0,16226.73,9322.06,1728.38,6904.67,5176.29,31.9,No
ORD-10592,2024-03-17,March 2024,Mumbai,West,Electronics,Boat Earbuds,Loyal,UPI,1,43876.99,43876.99,5,2193.85,41683.14,34125.43,4255.56,9751.56,5496,12.53,No
ORD-10837,2024-01-11,January 2024,Chennai,South,Home & Kitchen,Pressure Cooker,Regular,Cash,1,18687.32,18687.32,10,1868.73,16818.59,11125.88,1760.44,7561.44,5801,31.04,No
ORD-10472,2024-01-19,January 2024,Delhi,North,Home & Kitchen,Wall Clock,Regular,Cash,2,10054.58,20109.16,10,2010.92,18098.24,11453.51,1964.79,8655.65,6690.86,33.27,No
ORD-11075,2024-03-10,March 2024,Chennai,South,Home & Kitchen,Mixer Grinder,Loyal,EMI,5,7321.32,36606.6,15,5490.99,31115.61,23607.23,2590.09,12999.37,10409.28,28.44,No
ORD-10130,2024-03-25,March 2024,Mumbai,West,Sports,Cycling Helmet,Loyal,Debit Card,1,2347.78,2347.78,5,117.39,2230.39,1269.27,223.03,1078.51,855.48,36.44,No
ORD-10811,2024-01-17,January 2024,Mumbai,West,Grocery,Almonds 500g,Premium,Credit Card,2,2246.45,4492.9,0,0,4492.9,3011.22,468.4,1481.68,1013.28,22.55,No
ORD-10011,2024-02-03,February 2024,Chennai,South,Clothing,Women Kurti,Regular,UPI,1,7002.86,7002.86,0,0,7002.86,3522.88,648.66,3479.98,2831.32,40.43,Yes
ORD-10692,2024-03-18,March 2024,Delhi,North,Sports,Cycling Helmet,Regular,Credit Card,4,13690.42,54761.68,15,8214.25,46547.43,30405.03,4946.58,24356.65,19410.07,35.44,No
ORD-11148,2024-02-13,February 2024,Chennai,South,Electronics,Laptop HP Pavilion,New,Cash,5,50368.66,251843.3,0,0,251843.3,195659.82,23716.13,56183.48,32467.35,12.89,No
ORD-10372,2024-01-25,January 2024,Hyderabad,South,Home & Kitchen,Pressure Cooker,Regular,Cash,1,6897.13,6897.13,0,0,6897.13,3866.85,379.8,3030.28,2650.48,38.43,No
ORD-10541,2024-02-03,February 2024,Delhi,North,Sports,Cricket Bat SG,Regular,Credit Card,1,2533.6,2533.6,0,0,2533.6,1477.58,190.06,1056.02,865.96,34.18,No
ORD-10803,2024-01-21,January 2024,Mumbai,West,Clothing,Casual T-Shirt,Regular,Debit Card,1,1386.98,1386.98,0,0,1386.98,584.78,150.04,802.2,652.16,47.02,No
ORD-10791,2024-03-21,March 2024,Chennai,South,Electronics,"Samsung TV 43""",Regular,Credit Card,1,81482.27,81482.27,5,4074.11,77408.16,61406.11,6004.21,20076.16,14071.95,17.27,No
ORD-10611,2024-03-24,March 2024,Delhi,North,Home & Kitchen,Mixer Grinder,Regular,Credit Card,3,2609.29,7827.87,0,0,7827.87,4421.31,622.56,3406.56,2784,35.57,No
ORD-10109,2024-03-29,March 2024,Bangalore,South,Electronics,PS5 Controller,Loyal,Debit Card,1,72092.2,72092.2,10,7209.22,64882.98,53268,6248.76,18824.2,12575.44,17.44,No
ORD-11053,2024-03-14,March 2024,Bangalore,South,Sports,Dumbbells Set,New,EMI,1,3157.17,3157.17,10,315.72,2841.45,1695.46,180.16,1461.71,1281.55,40.59,No
ORD-10746,2024-03-09,March 2024,Delhi,North,Home & Kitchen,Pressure Cooker,Premium,Credit Card,3,10148.02,30444.06,5,1522.2,28921.86,19129.45,2651.86,11314.61,8662.75,28.45,No
ORD-10162,2024-02-04,February 2024,Chennai,South,Grocery,Basmati Rice 5kg,Regular,EMI,2,317.61,635.22,0,0,635.22,409.04,34.02,226.18,192.16,30.25,No
ORD-10419,2024-01-30,January 2024,Chennai,South,Electronics,PS5 Controller,Premium,Cash,2,6492.62,12985.24,0,0,12985.24,9244.6,1162.75,3740.64,2577.89,19.85,No
ORD-10878,2024-03-15,March 2024,Delhi,North,Clothing,Winter Coat,Loyal,EMI,2,1343.95,2687.9,5,134.4,2553.5,1234.12,150.5,1453.78,1303.28,48.49,No
ORD-10632,2024-02-11,February 2024,Chennai,South,Sports,Football Nike,Regular,Debit Card,1,12413.5,12413.5,0,0,12413.5,6352.71,1239.05,6060.79,4821.74,38.84,No
ORD-10298,2024-01-23,January 2024,Bangalore,South,Electronics,"Samsung TV 43""",Premium,UPI,1,39520.42,39520.42,10,3952.04,35568.38,29930.96,3570.26,9589.46,6019.2,15.23,No
ORD-10793,2024-02-07,February 2024,Mumbai,West,Sports,Treadmill,Regular,UPI,4,2470.79,9883.16,0,0,9883.16,4970.04,789.66,4913.12,4123.46,41.72,Yes
ORD-10414,2024-03-18,March 2024,Delhi,North,Sports,Football Nike,Premium,Debit Card,2,5875.92,11751.84,0,0,11751.84,6925.94,883.75,4825.9,3942.15,33.54,No
ORD-10908,2024-03-25,March 2024,Mumbai,West,Electronics,iPhone 15,Loyal,Cash,2,22766.51,45533.02,15,6829.95,38703.07,33216.02,4620.02,12317,7696.98,16.9,No
ORD-11184,2024-01-05,January 2024,Mumbai,West,Grocery,Basmati Rice 5kg,Regular,UPI,4,693.68,2774.72,5,138.74,2635.98,1966.54,294.23,808.18,513.95,18.52,Yes
ORD-10380,2024-01-02,January 2024,Delhi,North,Home & Kitchen,Bed Sheet Set,Regular,UPI,2,8473.19,16946.38,20,3389.28,13557.1,9760.61,1498.05,7185.77,5687.72,33.56,No
ORD-10823,2024-03-08,March 2024,Delhi,North,Grocery,Basmati Rice 5kg,Regular,Cash,1,2084.85,2084.85,0,0,2084.85,1480.59,154.16,604.26,450.1,21.59,No
ORD-11038,2024-01-25,January 2024,Mumbai,West,Clothing,Sports Jacket,Loyal,Cash,1,2664.75,2664.75,0,0,2664.75,1384.7,221.26,1280.05,1058.79,39.73,No
ORD-11135,2024-01-20,January 2024,Hyderabad,South,Sports,Football Nike,Regular,Debit Card,1,2599.98,2599.98,15,390,2209.98,1376.65,264.4,1223.33,958.93,36.88,No
ORD-10819,2024-01-10,January 2024,Delhi,North,Home & Kitchen,Water Purifier,Regular,Debit Card,1,16894.19,16894.19,0,0,16894.19,10083.28,1477.53,6810.91,5333.38,31.57,No
ORD-10253,2024-02-01,February 2024,Bangalore,South,Home & Kitchen,Pressure Cooker,Loyal,Debit Card,1,17090.99,17090.99,5,854.55,16236.44,11093.21,891.74,5997.78,5106.04,29.88,No
ORD-11164,2024-01-31,January 2024,Delhi,North,Home & Kitchen,Water Purifier,New,UPI,1,22318.65,22318.65,0,0,22318.65,14240.92,1716.08,8077.73,6361.65,28.5,No
ORD-10976,2024-03-31,March 2024,Delhi,North,Clothing,Women Kurti,Regular,Credit Card,3,3530.13,10590.39,15,1588.56,9001.83,4525.13,1002.1,6065.26,5063.16,47.81,No
ORD-10282,2024-01-05,January 2024,Delhi,North,Grocery,Almonds 500g,New,Cash,2,402.44,804.88,0,0,804.88,554.86,42.43,250.02,207.59,25.79,No
ORD-10391,2024-03-11,March 2024,Hyderabad,South,Clothing,Kids Jeans,Premium,Debit Card,1,4848.99,4848.99,5,242.45,4606.54,2508.67,540.23,2340.32,1800.09,37.12,No
ORD-10168,2024-03-26,March 2024,Mumbai,West,Clothing,Kids Jeans,New,Debit Card,4,3975.87,15903.48,20,3180.7,12722.78,6693.58,1222.19,9209.9,7987.71,50.23,No
ORD-10720,2024-01-12,January 2024,Mumbai,West,Sports,Cycling Helmet,Regular,Cash,1,12287.73,12287.73,0,0,12287.73,6452.82,1258.02,5834.91,4576.89,37.25,No
ORD-10529,2024-03-14,March 2024,Delhi,North,Home & Kitchen,Wall Clock,Regular,Cash,1,9556.97,9556.97,0,0,9556.97,5932.14,923.1,3624.83,2701.73,28.27,Yes
ORD-10339,2024-02-21,February 2024,Hyderabad,South,Grocery,Tata Salt 1kg,New,Credit Card,1,1004.28,1004.28,5,50.21,954.07,623.25,100.85,381.03,280.18,27.9,No
ORD-10933,2024-03-16,March 2024,Chennai,South,Electronics,Laptop HP Pavilion,Regular,Debit Card,2,76334.73,152669.46,0,0,152669.46,109462.08,14573.57,43207.38,28633.81,18.76,No
ORD-10518,2024-03-15,March 2024,Mumbai,West,Home & Kitchen,Water Purifier,New,Cash,4,19409.96,811714.3575,10,7763.98,69875.86,45849.12,8174.71,31790.72,23616.01,30.42,No
ORD-11071,2024-01-09,January 2024,Bangalore,South,Home & Kitchen,Pressure Cooker,Regular,Credit Card,1,24136.46,24136.46,10,2413.65,21722.81,13823.25,1979.68,10313.21,8333.53,34.53,No
ORD-10634,2024-02-26,February 2024,Hyderabad,South,Home & Kitchen,Air Purifier,Loyal,EMI,1,4036.48,4036.48,0,0,4036.48,2507.12,238.38,1529.36,1290.98,31.98,No
ORD-10470,2024-03-25,March 2024,Mumbai,West,Sports,Swimming Goggles,Regular,Debit Card,2,2069.11,4138.22,20,827.64,3310.58,2230.69,235.2,1907.53,1672.33,40.41,No
ORD-10781,2024-03-17,March 2024,Bangalore,South,Clothing,Winter Coat,Premium,Unkown,2,648.97,1297.94,5,64.9,1233.04,679.17,127.93,618.77,490.84,37.82,No
ORD-10722,2024-02-27,February 2024,Chennai,South,Clothing,Kids Jeans,Premium,Debit Card,2,1846.45,3692.9,15,553.93,3138.97,1939.49,234.25,1753.41,1519.16,41.14,No
ORD-11169,2024-02-27,February 2024,Hyderabad,South,Sports,Dumbbells Set,Regular,Cash,3,9070.14,27210.42,5,1360.52,25849.9,13957.02,1881.56,13253.4,11371.84,41.79,No
ORD-10706,2024-01-02,January 2024,Delhi,North,Electronics,iPhone 15,Regular,Credit Card,2,27634.44,55268.88,5,2763.44,52505.44,41768.05,5161.21,13500.83,8339.62,15.09,No
ORD-10455,2024-03-02,March 2024,Delhi,North,Home & Kitchen,Curtains Set,Regular,EMI,3,11830.52,35491.56,10,3549.16,31942.4,22813.23,1913.76,12678.33,10764.57,30.33,No
ORD-10534,2024-02-20,February 2024,Delhi,North,Home & Kitchen,Curtains Set,Regular,Debit Card,2,15277.71,30555.42,15,4583.31,25972.11,16976.74,2953.9,13578.68,10624.78,34.77,No
ORD-10885,2024-03-05,March 2024,Hyderabad,South,Home & Kitchen,Pressure Cooker,New,UPI,1,23188.09,23188.09,5,1159.4,22028.69,13875.1,1458.14,9312.99,7854.85,33.87,No
ORD-10728,2024-02-11,February 2024,Hyderabad,South,Clothing,Denim Jeans,Loyal,Debit Card,2,3380.67,6761.34,15,1014.2,5747.14,2911.28,540.6,3850.06,3309.46,48.95,No
ORD-10485,2024-03-22,March 2024,Delhi,North,Clothing,Casual T-Shirt,Regular,Debit Card,1,717.36,717.36,0,0,717.36,377.72,38.51,339.64,301.13,41.98,No
ORD-10509,2024-01-07,January 2024,Bangalore,South,Grocery,Olive Oil 1L,Regular,Unkown,1,1114.95,1114.95,0,0,1114.95,781.04,114.94,333.91,218.97,19.64,No
ORD-11010,2024-01-20,January 2024,Hyderabad,South,Home & Kitchen,Mixer Grinder,Loyal,Unkown,1,13539.89,13539.89,5,676.99,12862.9,7975.08,1058.9,5564.81,4505.91,33.28,No
ORD-10930,2024-03-11,March 2024,Hyderabad,South,Electronics,Laptop HP Pavilion,Regular,Credit Card,3,74165.08,222495.24,15,33374.29,189120.95,151829.23,13724.73,70666.01,56941.28,25.59,No
ORD-10371,2024-03-07,March 2024,Mumbai,West,Electronics,iPhone 15,Loyal,Cash,2,47616.19,95232.38,0,0,95232.38,70082.59,8647.6,25149.79,16502.19,17.33,No
ORD-10548,2024-03-25,March 2024,Chennai,South,Sports,Cricket Bat SG,New,Credit Card,4,7248.6,28994.4,10,2899.44,26094.96,14647.79,2061.94,14346.61,12284.67,42.37,Yes
ORD-10565,2024-03-09,March 2024,Bangalore,South,Electronics,Kindle Paperwhite,New,Credit Card,1,56594.73,56594.73,5,2829.74,53764.99,41397.69,4498.27,15197.04,10698.77,18.9,Yes
ORD-10440,2024-03-07,March 2024,Mumbai,West,Clothing,Winter Coat,Premium,UPI,4,3684,14736,5,736.8,13999.2,7671.24,1031.73,7064.76,6033.03,40.94,No
ORD-10636,2024-02-17,February 2024,Bangalore,South,Grocery,Protein Powder,Regular,Debit Card,1,770.25,770.25,15,115.54,654.71,488.56,80.77,281.69,200.92,26.09,No
ORD-10382,2024-01-30,January 2024,Mumbai,West,Grocery,Olive Oil 1L,Premium,UPI,3,1410.58,4231.74,0,0,4231.74,2706.65,448.58,1525.09,1076.51,25.44,No
ORD-10708,2024-01-06,January 2024,Chennai,South,Home & Kitchen,Wall Clock,Premium,UPI,1,18888.5,18888.5,15,2833.28,16055.22,11772.96,1397.58,7115.54,5717.96,30.27,No
ORD-10743,2024-01-31,January 2024,Hyderabad,South,Home & Kitchen,Wall Clock,New,Credit Card,5,17355.61,86778.05,15,13016.71,73761.34,53392.77,6619.08,33385.28,26766.2,30.84,No
ORD-10580,2024-03-11,March 2024,Hyderabad,South,Grocery,Cornflakes 1kg,Regular,Debit Card,2,2262.73,4525.46,15,678.82,3846.64,3047.86,301.15,1477.6,1176.45,26,No
ORD-11139,2024-02-01,February 2024,Mumbai,West,Clothing,Denim Jeans,Regular,Debit Card,1,1046.53,1046.53,0,0,1046.53,559.3,86.96,487.23,400.27,38.25,No
ORD-11177,2024-01-22,January 2024,Hyderabad,South,Clothing,Kids Jeans,Regular,EMI,4,4428.51,17714.04,0,0,17714.04,9153.78,1234.65,8560.26,7325.61,41.35,No
ORD-10562,2024-03-01,March 2024,Chennai,South,Clothing,Men Formal Shirt,New,Cash,1,3313.05,3313.05,0,0,3313.05,1809.63,308.73,1503.42,1194.69,36.06,No
ORD-11171,2024-02-25,February 2024,Bangalore,South,Home & Kitchen,Air Purifier,New,EMI,3,8501.96,25505.88,0,0,25505.88,14116.32,1780.4,11389.56,9609.16,37.67,No
ORD-10894,2024-01-09,January 2024,Mumbai,West,Sports,Badminton Kit,New,EMI,3,2071.32,6213.96,0,0,6213.96,3161.33,642.74,3052.63,2409.89,38.78,No
ORD-10774,2024-02-18,February 2024,Hyderabad,South,Sports,Badminton Kit,Premium,Credit Card,5,10622.32,53111.6,5,2655.58,50456.02,27969.26,4239.65,25142.34,20902.69,39.36,No
ORD-10519,2024-03-21,March 2024,Mumbai,West,Home & Kitchen,Curtains Set,Premium,EMI,1,13507.55,13507.55,10,1350.76,12156.79,8446.12,1335.41,5061.43,3726.02,27.58,No
ORD-11043,2024-03-20,March 2024,Chennai,South,Home & Kitchen,Wall Clock,Premium,EMI,1,3117.45,3117.45,20,623.49,2493.96,1816.07,260.55,1301.38,1040.83,33.39,No
ORD-11123,2024-01-19,January 2024,Hyderabad,South,Sports,Cricket Bat SG,Regular,Cash,2,10078,20156,0,0,20156,12435.06,2092.16,7720.94,5628.78,27.93,No
ORD-11142,2024-01-11,January 2024,Bangalore,South,Sports,Swimming Goggles,Regular,Cash,4,632.95,2531.8,0,0,2531.8,1392.82,156.55,1138.98,982.43,38.8,No
ORD-10525,2024-03-28,March 2024,Chennai,South,Clothing,Denim Jeans,Regular,Credit Card,1,2968.94,2968.94,10,296.89,2672.05,1495.78,209.03,1473.16,1264.13,42.58,No
ORD-10028,2024-01-10,January 2024,Delhi,North,Sports,Cricket Bat SG,Regular,Cash,2,12585.09,25170.18,15,3775.53,21394.65,13032.4,1483.06,12137.78,10654.72,42.33,Yes
ORD-10787,2024-03-24,March 2024,Bangalore,South,Sports,Football Nike,Regular,Debit Card,1,12325.97,12325.97,0,0,12325.97,6560.56,1118.17,5765.41,4647.24,37.7,No
ORD-10755,2024-02-18,February 2024,Delhi,North,Home & Kitchen,Bed Sheet Set,New,EMI,1,19676.97,19676.97,5,983.85,18693.12,11858.28,2189.77,7818.69,5628.92,28.61,No
ORD-10059,2024-03-30,March 2024,Delhi,North,Home & Kitchen,Bed Sheet Set,Loyal,UPI,2,21881.63,43763.26,0,0,43763.26,26124.03,3537.51,17639.23,14101.72,32.22,No
ORD-10681,2024-02-05,February 2024,Delhi,North,Electronics,iPhone 15,Regular,Cash,1,7921.94,7921.94,10,792.19,7129.75,5545.6,505.14,2376.34,1871.2,23.62,No
ORD-10764,2024-02-07,February 2024,Bangalore,South,Home & Kitchen,Wall Clock,Loyal,Cash,1,6986.39,6986.39,20,1397.28,5589.11,4283.48,541.82,2702.91,2161.09,30.93,No
ORD-10159,2024-03-27,March 2024,Bangalore,South,Sports,Swimming Goggles,New,Cash,1,3207.06,3207.06,10,320.71,2886.35,1818.31,210.83,1388.75,1177.92,36.73,No
ORD-10070,2024-01-07,January 2024,Delhi,North,Grocery,Basmati Rice 5kg,New,EMI,1,2322.8,2322.8,10,232.28,2090.52,1602.33,135.88,720.47,584.59,25.17,No
ORD-10250,2024-01-17,January 2024,Delhi,North,Grocery,Protein Powder,Regular,Cash,4,2134.74,8538.96,0,0,8538.96,5629.7,924.2,2909.26,1985.06,23.25,No
ORD-10572,2024-02-08,February 2024,Hyderabad,South,Home & Kitchen,Curtains Set,New,Cash,4,21574.56,86298.24,5,4314.91,81983.33,52934.71,9425.29,33363.53,23938.24,27.74,No
ORD-10895,2024-01-14,January 2024,Hyderabad,South,Home & Kitchen,Air Purifier,New,Debit Card,2,24727.34,49454.68,0,0,49454.68,28187.85,3346.83,21266.83,17920,36.24,No
ORD-10730,2024-03-27,March 2024,Chennai,South,Home & Kitchen,Air Purifier,Regular,UPI,5,22462.01,112310.05,10,11231,101079.05,67185.76,9866.07,45124.29,35258.22,31.39,No
ORD-10685,2024-02-26,February 2024,Hyderabad,South,Sports,Cricket Bat SG,Premium,Credit Card,2,5870.62,11741.24,10,1174.12,10567.12,6051.45,1362.39,5689.79,4327.4,36.86,No
ORD-10439,2024-01-05,January 2024,Chennai,South,Electronics,Kindle Paperwhite,Regular,EMI,4,39922.74,159690.96,10,15969.1,143721.86,122607.2,10731.31,37083.76,26352.45,16.5,No
ORD-10907,2024-02-01,February 2024,Mumbai,West,Electronics,"Samsung TV 43""",Loyal,UPI,1,12517.42,12517.42,0,0,12517.42,8566.57,932.26,3950.85,3018.59,24.12,No
ORD-10911,2024-01-19,January 2024,Mumbai,West,Clothing,Denim Jeans,Regular,Credit Card,1,5303.94,5303.94,5,265.2,5038.74,2306.42,450.43,2997.52,2547.09,48.02,No
ORD-10712,2024-02-16,February 2024,Hyderabad,South,Home & Kitchen,Air Purifier,New,UPI,1,12032.48,12032.48,10,1203.25,10829.23,7351.12,966.69,4681.36,3714.67,30.87,No
ORD-10085,2024-01-26,January 2024,Delhi,North,Sports,Cycling Helmet,Loyal,Debit Card,4,8150.44,32601.76,0,0,32601.76,19549.86,2216.53,13051.9,10835.37,33.24,No
ORD-10626,2024-01-08,January 2024,Chennai,South,Grocery,Almonds 500g,Loyal,Cash,2,1034.91,2069.82,0,0,2069.82,1397.88,147.58,671.94,524.36,25.33,No
ORD-10054,2024-03-04,March 2024,Bangalore,South,Clothing,Denim Jeans,Premium,Cash,3,1932.53,5797.59,5,289.88,5507.71,2691.5,647.14,3106.09,2458.95,42.41,No
ORD-10540,2024-01-09,January 2024,Chennai,South,Grocery,Honey 1kg,Regular,Credit Card,3,1435.66,4306.98,10,430.7,3876.28,2940.8,358.87,1366.18,1007.31,23.39,No
ORD-10361,2024-01-16,January 2024,Mumbai,West,Home & Kitchen,Air Purifier,Premium,Debit Card,2,22598.63,45197.26,0,0,45197.26,24863.92,5226.68,20333.34,15106.66,33.42,No
ORD-11156,2024-01-25,January 2024,Delhi,North,Sports,Dumbbells Set,Premium,Debit Card,1,1023.41,1023.41,15,153.51,869.9,568.8,84.24,454.61,370.37,36.19,No
ORD-11009,2024-02-06,February 2024,Chennai,South,Home & Kitchen,Non-Stick Pan,Regular,Credit Card,1,16051.93,16051.93,0,0,16051.93,9453.05,1847.43,6598.88,4751.45,29.6,No
ORD-11006,2024-01-25,January 2024,Chennai,South,Grocery,Protein Powder,New,Credit Card,2,1558.17,3116.34,5,155.82,2960.52,2179.48,307.26,936.86,629.6,20.2,No
ORD-10057,2024-01-16,January 2024,Delhi,North,Grocery,Amul Butter 500g,Regular,Debit Card,5,1870.06,9350.3,5,467.51,8882.79,6442.51,592.88,2907.79,2314.91,24.76,No
ORD-10197,2024-03-27,March 2024,Chennai,South,Grocery,Almonds 500g,New,EMI,1,1901.24,1901.24,0,0,1901.24,1366.7,191.44,534.54,343.1,18.05,No
ORD-10283,2024-02-04,February 2024,Bangalore,South,Electronics,Canon Camera,Loyal,Credit Card,1,69843.03,69843.03,0,0,69843.03,49451.29,5895.68,20391.74,14496.06,20.76,No
ORD-10941,2024-02-25,February 2024,Mumbai,West,Sports,Cycling Helmet,Regular,Credit Card,2,3179.82,6359.64,5,317.98,6041.66,3819.07,596.7,2540.57,1943.87,30.57,No
ORD-11110,2024-02-19,February 2024,Hyderabad,South,Electronics,iPhone 15,New,UPI,1,30082.55,30082.55,0,0,30082.55,21176.46,3225.78,8906.09,5680.31,18.88,No
ORD-10437,2024-02-04,February 2024,Hyderabad,South,Clothing,Sports Jacket,Premium,EMI,1,6134.64,6134.64,0,0,6134.64,3315.92,729.98,2818.72,2088.74,34.05,No
ORD-10599,2024-02-11,February 2024,Delhi,North,Electronics,iPhone 15,Premium,Unkown,2,40199.35,80398.7,0,0,80398.7,58529.09,7556.27,21869.61,14313.34,17.8,Yes
ORD-10884,2024-01-01,January 2024,Hyderabad,South,Sports,Football Nike,Regular,Credit Card,1,2074.75,2074.75,0,0,2074.75,1187.7,121.32,887.05,765.73,36.91,No
ORD-11087,2024-02-12,February 2024,Mumbai,West,Grocery,Almonds 500g,Regular,Cash,2,2014.64,4029.28,20,805.86,3223.42,2840.41,272.97,1188.87,915.9,22.73,No
ORD-10023,2024-03-07,March 2024,Bangalore,South,Grocery,Olive Oil 1L,Premium,Cash,1,1690.83,1690.83,15,253.62,1437.21,1093.23,100.03,597.6,497.57,29.43,Yes
ORD-10724,2024-01-08,January 2024,Bangalore,South,Electronics,"Samsung TV 43""",Loyal,Cash,2,10037.87,20075.74,5,1003.79,19071.95,13666.08,1851.16,6409.66,4558.5,22.71,No
ORD-10767,2024-02-02,February 2024,Delhi,North,Home & Kitchen,Non-Stick Pan,Regular,Cash,1,9670.58,9670.58,0,0,9670.58,6181.62,846.66,3488.96,2642.3,27.32,No
ORD-10835,2024-01-23,January 2024,Hyderabad,South,Grocery,Basmati Rice 5kg,New,EMI,1,1121.63,1121.63,10,112.16,1009.47,785.27,95.67,336.36,240.69,21.46,No
ORD-10312,2024-02-26,February 2024,Mumbai,West,Electronics,Boat Earbuds,New,EMI,1,56362.81,56362.81,0,0,56362.81,43220.88,4888.76,13141.93,8253.17,14.64,Yes
ORD-10465,2024-03-26,March 2024,Chennai,South,Electronics,Kindle Paperwhite,Premium,Credit Card,1,49126.51,49126.51,10,4912.65,44213.86,37347.69,4858.71,11778.82,6920.11,14.09,No
ORD-11097,2024-03-09,March 2024,Chennai,South,Clothing,Women Kurti,Regular,Cash,3,7853.77,23561.31,10,2356.13,21205.18,11450.07,1962.7,12111.24,10148.54,43.07,No
ORD-10655,2024-02-16,February 2024,Mumbai,West,Grocery,Honey 1kg,Regular,Debit Card,2,2266.04,4532.08,0,0,4532.08,2904.65,288.81,1627.43,1338.62,29.54,No
ORD-10262,2024-03-16,March 2024,Mumbai,West,Grocery,Basmati Rice 5kg,Premium,Debit Card,1,1429.62,1429.62,0,0,1429.62,1027.61,159.71,402.01,242.3,16.95,No
ORD-10345,2024-01-31,January 2024,Mumbai,West,Grocery,Amul Butter 500g,New,Cash,1,2255.29,2255.29,0,0,2255.29,1499.91,210.07,755.38,545.31,24.18,No
ORD-10409,2024-02-02,February 2024,Mumbai,West,Grocery,Olive Oil 1L,Loyal,Debit Card,1,1534.59,1534.59,10,153.46,1381.13,1094.2,99.15,440.39,341.24,22.24,No
ORD-11005,2024-03-22,March 2024,Bangalore,South,Home & Kitchen,Non-Stick Pan,New,Credit Card,5,1048.4,5242,0,0,5242,3017.74,501.67,2224.26,1722.59,32.86,No
ORD-10971,2024-01-19,January 2024,Hyderabad,South,Sports,Swimming Goggles,New,Debit Card,3,7555.37,22666.11,0,0,22666.11,13197.21,2018.49,9468.9,7450.41,32.87,No
ORD-10393,2024-01-18,January 2024,Bangalore,South,Grocery,Honey 1kg,Regular,Cash,2,1360.99,2721.98,0,0,2721.98,1821.53,280.05,900.45,620.4,22.79,No
ORD-10315,2024-03-05,March 2024,Delhi,North,Sports,Treadmill,Regular,Debit Card,1,6287.84,6287.84,5,314.39,5973.45,3490.33,667.07,2797.51,2130.44,33.88,No
ORD-10129,2024-03-05,March 2024,Chennai,South,Electronics,PS5 Controller,Regular,Credit Card,1,74486.51,74486.51,0,0,74486.51,53532.57,5670.74,20953.94,15283.2,20.52,No
ORD-10320,2024-02-13,February 2024,Mumbai,West,Home & Kitchen,Pressure Cooker,Premium,Debit Card,3,23202.35,69607.05,5,3480.35,66126.7,42382.42,7242.62,27224.63,19982.01,28.71,No
ORD-10100,2024-02-12,February 2024,Mumbai,West,Home & Kitchen,Curtains Set,Loyal,Credit Card,4,21903.38,87613.52,5,4380.68,83232.84,51892.93,9997.5,35720.59,25723.09,29.36,No
ORD-10825,2024-01-19,January 2024,Bangalore,South,Grocery,Tata Salt 1kg,New,Credit Card,1,418.74,418.74,10,41.87,376.87,265.79,46.27,152.95,106.68,25.48,No
